zip_code,country,nuts1,nuts2,nuts3,numnuts,nuts_code
1403,NL,Noord-Holland,,,,NL32
1404,NL,Noord-Holland,,,,NL32
1405,NL,Noord-Holland,,,,NL32
1406,NL,Noord-Holland,,,,NL32
1407,NL,Noord-Holland,,,,NL32
1408,NL,Noord-Holland,,,,NL32
1409,NL,Noord-Holland,,,,NL32
1410,NL,Noord-Holland,,,,NL32
1411,NL,Noord-Holland,,,,NL32
1412,NL,Noord-Holland,,,,NL32
1413,NL,Noord-Holland,,,,NL32
1414,NL,Noord-Holland,,,,NL32
1415,NL,Noord-Holland,,,,NL32
1416,NL,Noord-Holland,,,,NL32
1417,NL,Noord-Holland,,,,NL32
1418,NL,Noord-Holland,,,,NL32
1419,NL,Noord-Holland,,,,NL32
1420,NL,Noord-Holland,,,,NL32
1421,NL,Noord-Holland,,,,NL32
1422,NL,Noord-Holland,,,,NL32
1423,NL,Noord-Holland,,,,NL32
1424,NL,Noord-Holland,,,,NL32
1425,NL,Noord-Holland,,,,NL32
1426,NL,Utrecht,,,,NL31
1427,NL,Utrecht,,,,NL31
1428,NL,Zuid-Holland,,,,NL33
1429,NL,Zuid-Holland,,,,NL33
1430,NL,Noord-Holland,,,,NL32
1431,NL,Noord-Holland,,,,NL32
1432,NL,Noord-Holland,,,,NL32
1433,NL,Noord-Holland,,,,NL32
1434,NL,Noord-Holland,,,,NL32
1435,NL,Noord-Holland,,,,NL32
1436,NL,Noord-Holland,,,,NL32
1437,NL,Noord-Holland,,,,NL32
1438,NL,Noord-Holland,,,,NL32
1439,NL,Noord-Holland,,,,NL32
1440,NL,Noord-Holland,,,,NL32
1441,NL,Noord-Holland,,,,NL32
1442,NL,Noord-Holland,,,,NL32
1443,NL,Noord-Holland,,,,NL32
1444,NL,Noord-Holland,,,,NL32
1445,NL,Noord-Holland,,,,NL32
1446,NL,Noord-Holland,,,,NL32
1447,NL,Noord-Holland,,,,NL32
1448,NL,Noord-Holland,,,,NL32
1449,NL,Noord-Holland,,,,NL32
1450,NL,Noord-Holland,,,,NL32
1451,NL,Noord-Holland,,,,NL32
1452,NL,Noord-Holland,,,,NL32
1453,NL,Noord-Holland,,,,NL32
1454,NL,Noord-Holland,,,,NL32
1455,NL,Noord-Holland,,,,NL32
1456,NL,Noord-Holland,,,,NL32
1457,NL,Noord-Holland,,,,NL32
1458,NL,Noord-Holland,,,,NL32
1459,NL,Noord-Holland,,,,NL32
1460,NL,Noord-Holland,,,,NL32
1461,NL,Noord-Holland,,,,NL32
1462,NL,Noord-Holland,,,,NL32
1463,NL,Noord-Holland,,,,NL32
1464,NL,Noord-Holland,,,,NL32
1465,NL,Noord-Holland,,,,NL32
1466,NL,Noord-Holland,,,,NL32
1467,NL,Noord-Holland,,,,NL32
1468,NL,Noord-Holland,,,,NL32
1469,NL,Noord-Holland,,,,NL32
1470,NL,Noord-Holland,,,,NL32
1471,NL,Noord-Holland,,,,NL32
1472,NL,Noord-Holland,,,,NL32
1473,NL,Noord-Holland,,,,NL32
1474,NL,Noord-Holland,,,,NL32
1475,NL,Noord-Holland,,,,NL32
1476,NL,Noord-Holland,,,,NL32
1477,NL,Noord-Holland,,,,NL32
1478,NL,Noord-Holland,,,,NL32
1479,NL,Noord-Holland,,,,NL32
1480,NL,Noord-Holland,,,,NL32
1481,NL,Noord-Holland,,,,NL32
1482,NL,Noord-Holland,,,,NL32
1483,NL,Noord-Holland,,,,NL32
1484,NL,Noord-Holland,,,,NL32
1485,NL,Noord-Holland,,,,NL32
1486,NL,Noord-Holland,,,,NL32
1487,NL,Noord-Holland,,,,NL32
1488,NL,Noord-Holland,,,,NL32
1489,NL,Noord-Holland,,,,NL32
1490,NL,Noord-Holland,,,,NL32
1491,NL,Noord-Holland,,,,NL32
1492,NL,Noord-Holland,,,,NL32
1493,NL,Noord-Holland,,,,NL32
1494,NL,Noord-Holland,,,,NL32
1495,NL,Noord-Holland,,,,NL32
1496,NL,Noord-Holland,,,,NL32
1497,NL,Noord-Holland,,,,NL32
1498,NL,Noord-Holland,,,,NL32
1499,NL,Noord-Holland,,,,NL32
1500,NL,Noord-Holland,,,,NL32
1501,NL,Noord-Holland,,,,NL32
1502,NL,Noord-Holland,,,,NL32
1503,NL,Noord-Holland,,,,NL32
1504,NL,Noord-Holland,,,,NL32
1505,NL,Noord-Holland,,,,NL32
1506,NL,Noord-Holland,,,,NL32
1507,NL,Noord-Holland,,,,NL32
1508,NL,Noord-Holland,,,,NL32
1509,NL,Noord-Holland,,,,NL32
1510,NL,Noord-Holland,,,,NL32
1511,NL,Noord-Holland,,,,NL32
1512,NL,Noord-Holland,,,,NL32
1513,NL,Noord-Holland,,,,NL32
1514,NL,Noord-Holland,,,,NL32
1515,NL,Noord-Holland,,,,NL32
1516,NL,Noord-Holland,,,,NL32
1517,NL,Noord-Holland,,,,NL32
1518,NL,Noord-Holland,,,,NL32
1519,NL,Noord-Holland,,,,NL32
1520,NL,Noord-Holland,,,,NL32
1521,NL,Noord-Holland,,,,NL32
1522,NL,Noord-Holland,,,,NL32
1523,NL,Noord-Holland,,,,NL32
1524,NL,Noord-Holland,,,,NL32
1525,NL,Noord-Holland,,,,NL32
1526,NL,Noord-Holland,,,,NL32
1527,NL,Noord-Holland,,,,NL32
1245,NL,Noord-Holland,,,,NL32
1246,NL,Noord-Holland,,,,NL32
1247,NL,Noord-Holland,,,,NL32
1248,NL,Noord-Holland,,,,NL32
1249,NL,Noord-Holland,,,,NL32
1250,NL,Noord-Holland,,,,NL32
1251,NL,Noord-Holland,,,,NL32
1252,NL,Noord-Holland,,,,NL32
1253,NL,Noord-Holland,,,,NL32
1254,NL,Noord-Holland,,,,NL32
1255,NL,Noord-Holland,,,,NL32
1256,NL,Noord-Holland,,,,NL32
1257,NL,Noord-Holland,,,,NL32
1258,NL,Noord-Holland,,,,NL32
1259,NL,Noord-Holland,,,,NL32
1260,NL,Noord-Holland,,,,NL32
1261,NL,Noord-Holland,,,,NL32
1262,NL,Noord-Holland,,,,NL32
1263,NL,Noord-Holland,,,,NL32
1264,NL,Noord-Holland,,,,NL32
1265,NL,Noord-Holland,,,,NL32
1266,NL,Noord-Holland,,,,NL32
1267,NL,Noord-Holland,,,,NL32
1268,NL,Noord-Holland,,,,NL32
1269,NL,Noord-Holland,,,,NL32
1270,NL,Noord-Holland,,,,NL32
1271,NL,Noord-Holland,,,,NL32
1272,NL,Noord-Holland,,,,NL32
1273,NL,Noord-Holland,,,,NL32
1274,NL,Noord-Holland,,,,NL32
1275,NL,Noord-Holland,,,,NL32
1276,NL,Noord-Holland,,,,NL32
1277,NL,Noord-Holland,,,,NL32
1278,NL,Noord-Holland,,,,NL32
1279,NL,Noord-Holland,,,,NL32
1280,NL,Noord-Holland,,,,NL32
1281,NL,Noord-Holland,,,,NL32
1282,NL,Noord-Holland,,,,NL32
1283,NL,Noord-Holland,,,,NL32
1284,NL,Noord-Holland,,,,NL32
1285,NL,Noord-Holland,,,,NL32
1286,NL,Noord-Holland,,,,NL32
1287,NL,Noord-Holland,,,,NL32
1288,NL,Noord-Holland,,,,NL32
1289,NL,Noord-Holland,,,,NL32
1290,NL,Noord-Holland,,,,NL32
1291,NL,Noord-Holland,,,,NL32
1292,NL,Noord-Holland,,,,NL32
1293,NL,Noord-Holland,,,,NL32
1294,NL,Noord-Holland,,,,NL32
1295,NL,Noord-Holland,,,,NL32
1296,NL,Noord-Holland,,,,NL32
1297,NL,Noord-Holland,,,,NL32
1298,NL,Noord-Holland,,,,NL32
1299,NL,Noord-Holland,,,,NL32
1300,NL,Flevoland,,,,NL23
1301,NL,Flevoland,,,,NL23
1302,NL,Flevoland,,,,NL23
1303,NL,Flevoland,,,,NL23
1304,NL,Flevoland,,,,NL23
1305,NL,Flevoland,,,,NL23
1306,NL,Flevoland,,,,NL23
1307,NL,Flevoland,,,,NL23
1308,NL,Flevoland,,,,NL23
1309,NL,Flevoland,,,,NL23
1310,NL,Flevoland,,,,NL23
1311,NL,Flevoland,,,,NL23
1312,NL,Flevoland,,,,NL23
1313,NL,Flevoland,,,,NL23
1314,NL,Flevoland,,,,NL23
1315,NL,Flevoland,,,,NL23
1316,NL,Flevoland,,,,NL23
1317,NL,Flevoland,,,,NL23
1318,NL,Flevoland,,,,NL23
1319,NL,Flevoland,,,,NL23
1320,NL,Flevoland,,,,NL23
1321,NL,Flevoland,,,,NL23
1322,NL,Flevoland,,,,NL23
1323,NL,Flevoland,,,,NL23
1324,NL,Flevoland,,,,NL23
1325,NL,Flevoland,,,,NL23
1326,NL,Flevoland,,,,NL23
1327,NL,Flevoland,,,,NL23
1328,NL,Flevoland,,,,NL23
1329,NL,Flevoland,,,,NL23
1330,NL,Flevoland,,,,NL23
1331,NL,Flevoland,,,,NL23
1332,NL,Flevoland,,,,NL23
1333,NL,Flevoland,,,,NL23
1334,NL,Flevoland,,,,NL23
1335,NL,Flevoland,,,,NL23
1336,NL,Flevoland,,,,NL23
1337,NL,Flevoland,,,,NL23
1338,NL,Flevoland,,,,NL23
1339,NL,Flevoland,,,,NL23
1340,NL,Flevoland,,,,NL23
1341,NL,Flevoland,,,,NL23
1342,NL,Flevoland,,,,NL23
1343,NL,Flevoland,,,,NL23
1344,NL,Flevoland,,,,NL23
1345,NL,Flevoland,,,,NL23
1346,NL,Flevoland,,,,NL23
1347,NL,Flevoland,,,,NL23
1348,NL,Flevoland,,,,NL23
1349,NL,Flevoland,,,,NL23
1350,NL,Flevoland,,,,NL23
1351,NL,Flevoland,,,,NL23
1352,NL,Flevoland,,,,NL23
1353,NL,Flevoland,,,,NL23
1354,NL,Flevoland,,,,NL23
1355,NL,Flevoland,,,,NL23
1356,NL,Flevoland,,,,NL23
1357,NL,Flevoland,,,,NL23
1358,NL,Flevoland,,,,NL23
1359,NL,Flevoland,,,,NL23
1360,NL,Flevoland,,,,NL23
1361,NL,Flevoland,,,,NL23
1362,NL,Flevoland,,,,NL23
1363,NL,Flevoland,,,,NL23
1364,NL,Flevoland,,,,NL23
1365,NL,Flevoland,,,,NL23
1366,NL,Flevoland,,,,NL23
1367,NL,Flevoland,,,,NL23
1368,NL,Flevoland,,,,NL23
1369,NL,Flevoland,,,,NL23
1370,NL,Flevoland,,,,NL23
1371,NL,Flevoland,,,,NL23
1372,NL,Flevoland,,,,NL23
1373,NL,Flevoland,,,,NL23
1374,NL,Flevoland,,,,NL23
1375,NL,Flevoland,,,,NL23
1376,NL,Flevoland,,,,NL23
1377,NL,Flevoland,,,,NL23
1378,NL,Flevoland,,,,NL23
1379,NL,Flevoland,,,,NL23
1380,NL,Noord-Holland,,,,NL32
1381,NL,Noord-Holland,,,,NL32
1382,NL,Noord-Holland,,,,NL32
1383,NL,Noord-Holland,,,,NL32
1384,NL,Noord-Holland,,,,NL32
83139,FR,,83,93,,FR82
1385,NL,Noord-Holland,,,,NL32
1386,NL,Noord-Holland,,,,NL32
1387,NL,Noord-Holland,,,,NL32
1388,NL,Noord-Holland,,,,NL32
1389,NL,Noord-Holland,,,,NL32
1390,NL,Utrecht,,,,NL31
1391,NL,Utrecht,,,,NL31
1109,NL,Noord-Holland,,,,NL32
1110,NL,Noord-Holland,,,,NL32
1111,NL,Noord-Holland,,,,NL32
1112,NL,Noord-Holland,,,,NL32
1113,NL,Noord-Holland,,,,NL32
1114,NL,Noord-Holland,,,,NL32
1115,NL,Noord-Holland,,,,NL32
1116,NL,Noord-Holland,,,,NL32
1117,NL,Noord-Holland,,,,NL32
1118,NL,Noord-Holland,,,,NL32
1119,NL,Noord-Holland,,,,NL32
1120,NL,Noord-Holland,,,,NL32
1121,NL,Noord-Holland,,,,NL32
1122,NL,Noord-Holland,,,,NL32
1123,NL,Noord-Holland,,,,NL32
1124,NL,Noord-Holland,,,,NL32
1125,NL,Noord-Holland,,,,NL32
1126,NL,Noord-Holland,,,,NL32
1127,NL,Noord-Holland,,,,NL32
1128,NL,Noord-Holland,,,,NL32
1129,NL,Noord-Holland,,,,NL32
1130,NL,Noord-Holland,,,,NL32
1131,NL,Noord-Holland,,,,NL32
1132,NL,Noord-Holland,,,,NL32
1133,NL,Noord-Holland,,,,NL32
1134,NL,Noord-Holland,,,,NL32
1135,NL,Noord-Holland,,,,NL32
1136,NL,Noord-Holland,,,,NL32
1137,NL,Noord-Holland,,,,NL32
1138,NL,Noord-Holland,,,,NL32
1139,NL,Noord-Holland,,,,NL32
1140,NL,Noord-Holland,,,,NL32
1141,NL,Noord-Holland,,,,NL32
1142,NL,Noord-Holland,,,,NL32
1143,NL,Noord-Holland,,,,NL32
1144,NL,Noord-Holland,,,,NL32
1145,NL,Noord-Holland,,,,NL32
1146,NL,Noord-Holland,,,,NL32
1147,NL,Noord-Holland,,,,NL32
1148,NL,Noord-Holland,,,,NL32
1149,NL,Noord-Holland,,,,NL32
1150,NL,Noord-Holland,,,,NL32
1151,NL,Noord-Holland,,,,NL32
1152,NL,Noord-Holland,,,,NL32
1153,NL,Noord-Holland,,,,NL32
1154,NL,Noord-Holland,,,,NL32
1155,NL,Noord-Holland,,,,NL32
1156,NL,Noord-Holland,,,,NL32
1157,NL,Noord-Holland,,,,NL32
1158,NL,Noord-Holland,,,,NL32
1159,NL,Noord-Holland,,,,NL32
1160,NL,Noord-Holland,,,,NL32
1161,NL,Noord-Holland,,,,NL32
1162,NL,Noord-Holland,,,,NL32
1163,NL,Noord-Holland,,,,NL32
1164,NL,Noord-Holland,,,,NL32
1165,NL,Noord-Holland,,,,NL32
1166,NL,Noord-Holland,,,,NL32
1167,NL,Noord-Holland,,,,NL32
1168,NL,Noord-Holland,,,,NL32
1169,NL,Noord-Holland,,,,NL32
1170,NL,Noord-Holland,,,,NL32
1171,NL,Noord-Holland,,,,NL32
1172,NL,Noord-Holland,,,,NL32
1173,NL,Noord-Holland,,,,NL32
1174,NL,Noord-Holland,,,,NL32
1175,NL,Noord-Holland,,,,NL32
1176,NL,Noord-Holland,,,,NL32
1177,NL,Noord-Holland,,,,NL32
1178,NL,Noord-Holland,,,,NL32
1179,NL,Noord-Holland,,,,NL32
1180,NL,Noord-Holland,,,,NL32
1181,NL,Noord-Holland,,,,NL32
1182,NL,Noord-Holland,,,,NL32
1183,NL,Noord-Holland,,,,NL32
1184,NL,Noord-Holland,,,,NL32
1185,NL,Noord-Holland,,,,NL32
1186,NL,Noord-Holland,,,,NL32
1187,NL,Noord-Holland,,,,NL32
1188,NL,Noord-Holland,,,,NL32
1189,NL,Noord-Holland,,,,NL32
1190,NL,Noord-Holland,,,,NL32
1191,NL,Noord-Holland,,,,NL32
1192,NL,Noord-Holland,,,,NL32
1193,NL,Noord-Holland,,,,NL32
1194,NL,Noord-Holland,,,,NL32
1195,NL,Noord-Holland,,,,NL32
1196,NL,Noord-Holland,,,,NL32
1197,NL,Noord-Holland,,,,NL32
1198,NL,Noord-Holland,,,,NL32
1199,NL,Noord-Holland,,,,NL32
1200,NL,Noord-Holland,,,,NL32
1201,NL,Noord-Holland,,,,NL32
1202,NL,Noord-Holland,,,,NL32
1203,NL,Noord-Holland,,,,NL32
1204,NL,Noord-Holland,,,,NL32
1205,NL,Noord-Holland,,,,NL32
1206,NL,Noord-Holland,,,,NL32
1207,NL,Noord-Holland,,,,NL32
1208,NL,Noord-Holland,,,,NL32
1209,NL,Noord-Holland,,,,NL32
1210,NL,Noord-Holland,,,,NL32
1211,NL,Noord-Holland,,,,NL32
1212,NL,Noord-Holland,,,,NL32
1213,NL,Noord-Holland,,,,NL32
1214,NL,Noord-Holland,,,,NL32
1215,NL,Noord-Holland,,,,NL32
1216,NL,Noord-Holland,,,,NL32
1217,NL,Noord-Holland,,,,NL32
1218,NL,Noord-Holland,,,,NL32
1219,NL,Noord-Holland,,,,NL32
1220,NL,Noord-Holland,,,,NL32
1221,NL,Noord-Holland,,,,NL32
1222,NL,Noord-Holland,,,,NL32
1223,NL,Noord-Holland,,,,NL32
1224,NL,Noord-Holland,,,,NL32
1225,NL,Noord-Holland,,,,NL32
1226,NL,Noord-Holland,,,,NL32
1227,NL,Noord-Holland,,,,NL32
1228,NL,Noord-Holland,,,,NL32
1229,NL,Noord-Holland,,,,NL32
1230,NL,Noord-Holland,,,,NL32
1231,NL,Noord-Holland,,,,NL32
1232,NL,Noord-Holland,,,,NL32
1233,NL,Noord-Holland,,,,NL32
1234,NL,Noord-Holland,,,,NL32
1235,NL,Noord-Holland,,,,NL32
76715,FR,,76,23,,FR23
1236,NL,Noord-Holland,,,,NL32
1237,NL,Noord-Holland,,,,NL32
1238,NL,Noord-Holland,,,,NL32
1239,NL,Noord-Holland,,,,NL32
1240,NL,Noord-Holland,,,,NL32
1241,NL,Noord-Holland,,,,NL32
1242,NL,Noord-Holland,,,,NL32
1243,NL,Noord-Holland,,,,NL32
1244,NL,Noord-Holland,,,,NL32
1000,NL,Noord-Holland,,,,NL32
1001,NL,Noord-Holland,,,,NL32
1002,NL,Noord-Holland,,,,NL32
1003,NL,Noord-Holland,,,,NL32
1004,NL,Noord-Holland,,,,NL32
1005,NL,Noord-Holland,,,,NL32
1006,NL,Noord-Holland,,,,NL32
1007,NL,Noord-Holland,,,,NL32
1008,NL,Noord-Holland,,,,NL32
1009,NL,Noord-Holland,,,,NL32
1010,NL,Noord-Holland,,,,NL32
1011,NL,Noord-Holland,,,,NL32
1012,NL,Noord-Holland,,,,NL32
1013,NL,Noord-Holland,,,,NL32
1014,NL,Noord-Holland,,,,NL32
1015,NL,Noord-Holland,,,,NL32
1016,NL,Noord-Holland,,,,NL32
1017,NL,Noord-Holland,,,,NL32
1018,NL,Noord-Holland,,,,NL32
1019,NL,Noord-Holland,,,,NL32
1020,NL,Noord-Holland,,,,NL32
1021,NL,Noord-Holland,,,,NL32
1022,NL,Noord-Holland,,,,NL32
1023,NL,Noord-Holland,,,,NL32
1024,NL,Noord-Holland,,,,NL32
1025,NL,Noord-Holland,,,,NL32
1026,NL,Noord-Holland,,,,NL32
1027,NL,Noord-Holland,,,,NL32
1028,NL,Noord-Holland,,,,NL32
1029,NL,Noord-Holland,,,,NL32
1030,NL,Noord-Holland,,,,NL32
1031,NL,Noord-Holland,,,,NL32
1032,NL,Noord-Holland,,,,NL32
1033,NL,Noord-Holland,,,,NL32
1034,NL,Noord-Holland,,,,NL32
1035,NL,Noord-Holland,,,,NL32
1036,NL,Noord-Holland,,,,NL32
1037,NL,Noord-Holland,,,,NL32
1038,NL,Noord-Holland,,,,NL32
1039,NL,Noord-Holland,,,,NL32
1040,NL,Noord-Holland,,,,NL32
1041,NL,Noord-Holland,,,,NL32
1042,NL,Noord-Holland,,,,NL32
1043,NL,Noord-Holland,,,,NL32
1044,NL,Noord-Holland,,,,NL32
1045,NL,Noord-Holland,,,,NL32
1046,NL,Noord-Holland,,,,NL32
1047,NL,Noord-Holland,,,,NL32
1048,NL,Noord-Holland,,,,NL32
1049,NL,Noord-Holland,,,,NL32
1050,NL,Noord-Holland,,,,NL32
1051,NL,Noord-Holland,,,,NL32
1052,NL,Noord-Holland,,,,NL32
1053,NL,Noord-Holland,,,,NL32
1054,NL,Noord-Holland,,,,NL32
1055,NL,Noord-Holland,,,,NL32
1056,NL,Noord-Holland,,,,NL32
1057,NL,Noord-Holland,,,,NL32
1058,NL,Noord-Holland,,,,NL32
1059,NL,Noord-Holland,,,,NL32
1060,NL,Noord-Holland,,,,NL32
1061,NL,Noord-Holland,,,,NL32
1062,NL,Noord-Holland,,,,NL32
1063,NL,Noord-Holland,,,,NL32
1064,NL,Noord-Holland,,,,NL32
1065,NL,Noord-Holland,,,,NL32
1066,NL,Noord-Holland,,,,NL32
1067,NL,Noord-Holland,,,,NL32
1068,NL,Noord-Holland,,,,NL32
1069,NL,Noord-Holland,,,,NL32
1070,NL,Noord-Holland,,,,NL32
1071,NL,Noord-Holland,,,,NL32
1072,NL,Noord-Holland,,,,NL32
1073,NL,Noord-Holland,,,,NL32
1074,NL,Noord-Holland,,,,NL32
1075,NL,Noord-Holland,,,,NL32
1076,NL,Noord-Holland,,,,NL32
1077,NL,Noord-Holland,,,,NL32
1078,NL,Noord-Holland,,,,NL32
1079,NL,Noord-Holland,,,,NL32
1080,NL,Noord-Holland,,,,NL32
1081,NL,Noord-Holland,,,,NL32
1082,NL,Noord-Holland,,,,NL32
1083,NL,Noord-Holland,,,,NL32
1084,NL,Noord-Holland,,,,NL32
1085,NL,Noord-Holland,,,,NL32
1086,NL,Noord-Holland,,,,NL32
1087,NL,Noord-Holland,,,,NL32
1088,NL,Noord-Holland,,,,NL32
1089,NL,Noord-Holland,,,,NL32
1090,NL,Noord-Holland,,,,NL32
1091,NL,Noord-Holland,,,,NL32
1092,NL,Noord-Holland,,,,NL32
1093,NL,Noord-Holland,,,,NL32
1094,NL,Noord-Holland,,,,NL32
1095,NL,Noord-Holland,,,,NL32
1096,NL,Noord-Holland,,,,NL32
1097,NL,Noord-Holland,,,,NL32
1098,NL,Noord-Holland,,,,NL32
1099,NL,Noord-Holland,,,,NL32
1100,NL,Noord-Holland,,,,NL32
1101,NL,Noord-Holland,,,,NL32
1102,NL,Noord-Holland,,,,NL32
1103,NL,Noord-Holland,,,,NL32
1104,NL,Noord-Holland,,,,NL32
1105,NL,Noord-Holland,,,,NL32
1106,NL,Noord-Holland,,,,NL32
1107,NL,Noord-Holland,,,,NL32
1108,NL,Noord-Holland,,,,NL32
98044,IT,G,1,,1,ITG1
98045,IT,G,1,,1,ITG1
98046,IT,G,1,,1,ITG1
98047,IT,G,1,,1,ITG1
98048,IT,G,1,,1,ITG1
98049,IT,G,1,,1,ITG1
98050,IT,G,1,,1,ITG1
98051,IT,G,1,,1,ITG1
98053,IT,G,1,,1,ITG1
98054,IT,G,1,,1,ITG1
98055,IT,G,1,,1,ITG1
98056,IT,G,1,,1,ITG1
98057,IT,G,1,,1,ITG1
98058,IT,G,1,,1,ITG1
98059,IT,G,1,,1,ITG1
98060,IT,G,1,,1,ITG1
98061,IT,G,1,,1,ITG1
98062,IT,G,1,,1,ITG1
98063,IT,G,1,,1,ITG1
98064,IT,G,1,,1,ITG1
98065,IT,G,1,,1,ITG1
98066,IT,G,1,,1,ITG1
98067,IT,G,1,,1,ITG1
98068,IT,G,1,,1,ITG1
98069,IT,G,1,,1,ITG1
98070,IT,G,1,,1,ITG1
98071,IT,G,1,,1,ITG1
98072,IT,G,1,,1,ITG1
98073,IT,G,1,,1,ITG1
98074,IT,G,1,,1,ITG1
98075,IT,G,1,,1,ITG1
98076,IT,G,1,,1,ITG1
98077,IT,G,1,,1,ITG1
98078,IT,G,1,,1,ITG1
98079,IT,G,1,,1,ITG1
98121,IT,G,1,,1,ITG1
98122,IT,G,1,,1,ITG1
98123,IT,G,1,,1,ITG1
98124,IT,G,1,,1,ITG1
98125,IT,G,1,,1,ITG1
98126,IT,G,1,,1,ITG1
98127,IT,G,1,,1,ITG1
98128,IT,G,1,,1,ITG1
98129,IT,G,1,,1,ITG1
98131,IT,G,1,,1,ITG1
98132,IT,G,1,,1,ITG1
98133,IT,G,1,,1,ITG1
98134,IT,G,1,,1,ITG1
98135,IT,G,1,,1,ITG1
98136,IT,G,1,,1,ITG1
98137,IT,G,1,,1,ITG1
98138,IT,G,1,,1,ITG1
98139,IT,G,1,,1,ITG1
98141,IT,G,1,,1,ITG1
98142,IT,G,1,,1,ITG1
98143,IT,G,1,,1,ITG1
98144,IT,G,1,,1,ITG1
98145,IT,G,1,,1,ITG1
98146,IT,G,1,,1,ITG1
98147,IT,G,1,,1,ITG1
98148,IT,G,1,,1,ITG1
98149,IT,G,1,,1,ITG1
98151,IT,G,1,,1,ITG1
98152,IT,G,1,,1,ITG1
98153,IT,G,1,,1,ITG1
98154,IT,G,1,,1,ITG1
98155,IT,G,1,,1,ITG1
98156,IT,G,1,,1,ITG1
98157,IT,G,1,,1,ITG1
98158,IT,G,1,,1,ITG1
98161,IT,G,1,,1,ITG1
98162,IT,G,1,,1,ITG1
98163,IT,G,1,,1,ITG1
98164,IT,G,1,,1,ITG1
98165,IT,G,1,,1,ITG1
98166,IT,G,1,,1,ITG1
98167,IT,G,1,,1,ITG1
98168,IT,G,1,,1,ITG1
92010,IT,G,1,,1,ITG1
92011,IT,G,1,,1,ITG1
92012,IT,G,1,,1,ITG1
92013,IT,G,1,,1,ITG1
92014,IT,G,1,,1,ITG1
92015,IT,G,1,,1,ITG1
92016,IT,G,1,,1,ITG1
92017,IT,G,1,,1,ITG1
92018,IT,G,1,,1,ITG1
92019,IT,G,1,,1,ITG1
92020,IT,G,1,,1,ITG1
92021,IT,G,1,,1,ITG1
92022,IT,G,1,,1,ITG1
92023,IT,G,1,,1,ITG1
92024,IT,G,1,,1,ITG1
92025,IT,G,1,,1,ITG1
92026,IT,G,1,,1,ITG1
92027,IT,G,1,,1,ITG1
92028,IT,G,1,,1,ITG1
92029,IT,G,1,,1,ITG1
92100,IT,G,1,,1,ITG1
93010,IT,G,1,,1,ITG1
93011,IT,G,1,,1,ITG1
93012,IT,G,1,,1,ITG1
93013,IT,G,1,,1,ITG1
93014,IT,G,1,,1,ITG1
93015,IT,G,1,,1,ITG1
93016,IT,G,1,,1,ITG1
93017,IT,G,1,,1,ITG1
93018,IT,G,1,,1,ITG1
93019,IT,G,1,,1,ITG1
93100,IT,G,1,,1,ITG1
94010,IT,G,1,,1,ITG1
94011,IT,G,1,,1,ITG1
94012,IT,G,1,,1,ITG1
94013,IT,G,1,,1,ITG1
94014,IT,G,1,,1,ITG1
94015,IT,G,1,,1,ITG1
94016,IT,G,1,,1,ITG1
94017,IT,G,1,,1,ITG1
94018,IT,G,1,,1,ITG1
94019,IT,G,1,,1,ITG1
94100,IT,G,1,,1,ITG1
95010,IT,G,1,,1,ITG1
95011,IT,G,1,,1,ITG1
95012,IT,G,1,,1,ITG1
95013,IT,G,1,,1,ITG1
95014,IT,G,1,,1,ITG1
95015,IT,G,1,,1,ITG1
95016,IT,G,1,,1,ITG1
95017,IT,G,1,,1,ITG1
95018,IT,G,1,,1,ITG1
95019,IT,G,1,,1,ITG1
95020,IT,G,1,,1,ITG1
95021,IT,G,1,,1,ITG1
95022,IT,G,1,,1,ITG1
95024,IT,G,1,,1,ITG1
95025,IT,G,1,,1,ITG1
95027,IT,G,1,,1,ITG1
95028,IT,G,1,,1,ITG1
95029,IT,G,1,,1,ITG1
95030,IT,G,1,,1,ITG1
95031,IT,G,1,,1,ITG1
95032,IT,G,1,,1,ITG1
95033,IT,G,1,,1,ITG1
95034,IT,G,1,,1,ITG1
95035,IT,G,1,,1,ITG1
95036,IT,G,1,,1,ITG1
95037,IT,G,1,,1,ITG1
95038,IT,G,1,,1,ITG1
95039,IT,G,1,,1,ITG1
95040,IT,G,1,,1,ITG1
95041,IT,G,1,,1,ITG1
95042,IT,G,1,,1,ITG1
95043,IT,G,1,,1,ITG1
95044,IT,G,1,,1,ITG1
95045,IT,G,1,,1,ITG1
95046,IT,G,1,,1,ITG1
95047,IT,G,1,,1,ITG1
95048,IT,G,1,,1,ITG1
95049,IT,G,1,,1,ITG1
95121,IT,G,1,,1,ITG1
95122,IT,G,1,,1,ITG1
95123,IT,G,1,,1,ITG1
95124,IT,G,1,,1,ITG1
95125,IT,G,1,,1,ITG1
95126,IT,G,1,,1,ITG1
95127,IT,G,1,,1,ITG1
95128,IT,G,1,,1,ITG1
95129,IT,G,1,,1,ITG1
95131,IT,G,1,,1,ITG1
96010,IT,G,1,,1,ITG1
96011,IT,G,1,,1,ITG1
96012,IT,G,1,,1,ITG1
96013,IT,G,1,,1,ITG1
96014,IT,G,1,,1,ITG1
96015,IT,G,1,,1,ITG1
96016,IT,G,1,,1,ITG1
96017,IT,G,1,,1,ITG1
96018,IT,G,1,,1,ITG1
96019,IT,G,1,,1,ITG1
96100,IT,G,1,,1,ITG1
